id_evento,nombre_evento,ubicacion,fecha,categoria,necesidad_especial,integrantes,edad_minima,modalidad,precio,link,descripcion
5595,Bioparc Valencia,Valencia,2025-05-25 00:00:00,Festival,Movilidad reducida,4,0,Al aire libre,Por confirmar,https://www.bioparcvalencia.es/,Disfruta de un festival familiar en Bioparc Valencia en Valencia el 25 de May de 2025.
5598,Parque Warner Madrid,Madrid,2025-11-27 00:00:00,Exposición,Auditiva,2,2,Al aire libre,Desde 10€,https://www.parquewarner.com/,Disfruta de un exposición familiar en Parque Warner Madrid en Madrid el 27 de November de 2025.
5600,PortAventura World,Madrid,2025-05-09 00:00:00,Parque Temático,Visual,4,0,Al aire libre,Desde 10€,https://www.portaventuraworld.com/,Disfruta de un parque temático familiar en PortAventura World en Madrid el 9 de May de 2025.
5601,Museo del Ferrocarril de Madrid,Madrid,2025-01-21 00:00:00,Espectáculo,Visual,4,2,Cubierto,Desde 10€,https://www.museodelferrocarril.org/,Disfruta de un espectáculo familiar en Museo del Ferrocarril de Madrid en Madrid el 21 de January de 2025.
5602,Feria Medieval Ibiza,Illes Balears,2025-10-19 00:00:00,Espectáculo,Cognitiva,3,2,Cubierto,Gratis,https://ibiza.travel/,Disfruta de un espectáculo familiar en Feria Medieval Ibiza en Illes Balears el 19 de October de 2025.
5603,Museo Interactivo de la Música Málaga,Málaga,2025-12-06 00:00:00,Exposición,Ninguna,1,5,Al aire libre,Gratis,https://www.musicaenaccion.com/,Disfruta de un exposición familiar en Museo Interactivo de la Música Málaga en Málaga el 6 de December de 2025.
5604,Maratón de los Cuentos Guadalajara,Guadalajara,2025-09-18 00:00:00,Literatura,Visual,1,8,Cubierto,Gratis,https://www.maratondeloscuentos.org/,Disfruta de un literatura familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 18 de September de 2025.
5605,Festival Pirineos Sur,Madrid,2025-08-19 00:00:00,Exposición,Cognitiva,1,2,Cubierto,Desde 20€,https://pirineos-sur.es/,Disfruta de un exposición familiar en Festival Pirineos Sur en Madrid el 19 de August de 2025.
5606,CaixaForum Madrid,Madrid,2025-02-04 00:00:00,Museo,Movilidad reducida,2,5,Cubierto,Desde 30€,https://caixaforum.org/es/madrid,Disfruta de un museo familiar en CaixaForum Madrid en Madrid el 4 de February de 2025.
5607,Museo del Prado actividades familiares,Bizkaia,2025-04-01 00:00:00,Museo,Ninguna,2,8,Cubierto,Desde 20€,https://www.museodelprado.es/,Disfruta de un museo familiar en Museo del Prado actividades familiares en Bizkaia el 1 de April de 2025.
5609,CaixaForum Madrid,Madrid,2025-03-04 00:00:00,Exposición,Cognitiva,2,0,Cubierto,Por confirmar,https://caixaforum.org/es/madrid,Disfruta de un exposición familiar en CaixaForum Madrid en Madrid el 4 de March de 2025.
5610,Concierto Aitana Estadio Metropolitano,Madrid,2025-03-21 00:00:00,Museo,Ninguna,1,2,Cubierto,Gratis,https://aitanamusic.es/,Disfruta de un museo familiar en Concierto Aitana Estadio Metropolitano en Madrid el 21 de March de 2025.
5611,Pueblo Español de Barcelona,Barcelona,2025-04-11 00:00:00,Exposición,Auditiva,2,0,Al aire libre,Desde 5€,https://poble-espanyol.com/,Disfruta de un exposición familiar en Pueblo Español de Barcelona en Barcelona el 11 de April de 2025.
5613,Museo del Ferrocarril de Madrid,Madrid,2025-08-10 00:00:00,Museo,Cognitiva,1,2,Cubierto,Desde 20€,https://www.museodelferrocarril.org/,Disfruta de un museo familiar en Museo del Ferrocarril de Madrid en Madrid el 10 de August de 2025.
5614,Parque Faunia Madrid,Madrid,2025-12-26 00:00:00,Exposición,Movilidad reducida,2,5,Cubierto,Desde 5€,https://www.faunia.es/,Disfruta de un exposición familiar en Parque Faunia Madrid en Madrid el 26 de December de 2025.
5616,Feria Medieval Ibiza,Illes Balears,2025-05-21 00:00:00,Espectáculo,Ninguna,4,5,Cubierto,Desde 30€,https://ibiza.travel/,Disfruta de un espectáculo familiar en Feria Medieval Ibiza en Illes Balears el 21 de May de 2025.
5617,Familyland Tres Cantos,Madrid,2025-07-04 00:00:00,Espectáculo,Auditiva,3,2,Al aire libre,Desde 10€,https://familyland.es/,Disfruta de un espectáculo familiar en Familyland Tres Cantos en Madrid el 4 de July de 2025.
5620,Maratón de los Cuentos Guadalajara,Guadalajara,2025-08-22 00:00:00,Literatura,Ninguna,2,5,Al aire libre,Desde 5€,https://www.maratondeloscuentos.org/,Disfruta de un literatura familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 22 de August de 2025.
5624,PortAventura World,Madrid,2025-07-14 00:00:00,Literatura,Visual,2,8,Al aire libre,Desde 20€,https://www.portaventuraworld.com/,Disfruta de un literatura familiar en PortAventura World en Madrid el 14 de July de 2025.
5625,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-12-20 00:00:00,Espectáculo,Cognitiva,5,2,Cubierto,Gratis,https://cac.es/,Disfruta de un espectáculo familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 20 de December de 2025.
5629,Familyland Tres Cantos,Madrid,2025-04-30 00:00:00,Parque Temático,Auditiva,5,5,Al aire libre,Desde 10€,https://familyland.es/,Disfruta de un parque temático familiar en Familyland Tres Cantos en Madrid el 30 de April de 2025.
5631,Museo del Mar de Galicia,A Coruña,2025-12-19 00:00:00,Literatura,Cognitiva,1,8,Cubierto,Gratis,https://museodomar.xunta.gal/,Disfruta de un literatura familiar en Museo del Mar de Galicia en A Coruña el 19 de December de 2025.
5632,Isla Mágica Sevilla,Sevilla,2025-07-30 00:00:00,Festival,Movilidad reducida,4,2,Al aire libre,Desde 30€,https://www.islamagica.es/,Disfruta de un festival familiar en Isla Mágica Sevilla en Sevilla el 30 de July de 2025.
5634,Festival Emérita Lúdica Mérida,Badajoz,2025-08-21 00:00:00,Literatura,Visual,2,8,Al aire libre,Desde 20€,https://meridaludica.com/,Disfruta de un literatura familiar en Festival Emérita Lúdica Mérida en Badajoz el 21 de August de 2025.
5635,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-10-31 00:00:00,Festival,Cognitiva,4,5,Al aire libre,Desde 10€,https://www.madrid.es/portales/munimadrid,Disfruta de un festival familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 31 de October de 2025.
5636,Teleférico de Madrid,Madrid,2025-05-12 00:00:00,Exposición,Cognitiva,2,5,Al aire libre,Desde 10€,https://teleferico.emtmadrid.es/,Disfruta de un exposición familiar en Teleférico de Madrid en Madrid el 12 de May de 2025.
5638,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-06-06 00:00:00,Parque Temático,Cognitiva,4,5,Al aire libre,Por confirmar,https://www.madrid.es/portales/munimadrid,Disfruta de un parque temático familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 6 de June de 2025.
5639,Museo Nacional de Ciencias Naturales,Madrid,2025-08-02 00:00:00,Literatura,Ninguna,2,5,Cubierto,Desde 10€,https://www.mncn.csic.es/,Disfruta de un literatura familiar en Museo Nacional de Ciencias Naturales en Madrid el 2 de August de 2025.
5640,Museo de la Felicidad Madrid,Madrid,2025-02-13 00:00:00,Parque Temático,Auditiva,3,5,Cubierto,Por confirmar,https://www.museodelafelicidad.es/,Disfruta de un parque temático familiar en Museo de la Felicidad Madrid en Madrid el 13 de February de 2025.
5641,Castillo de Manzanares el Real,Ciudad Real,2025-04-06 00:00:00,Concierto,Visual,5,5,Cubierto,Desde 30€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un concierto familiar en Castillo de Manzanares el Real en Ciudad Real el 6 de April de 2025.
5643,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-02-13 00:00:00,Concierto,Visual,5,5,Cubierto,Desde 5€,https://cac.es/,Disfruta de un concierto familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 13 de February de 2025.
5644,Dinópolis Teruel,Teruel,2025-08-11 00:00:00,Literatura,Visual,2,0,Cubierto,Gratis,https://www.dinopolis.com/,Disfruta de un literatura familiar en Dinópolis Teruel en Teruel el 11 de August de 2025.
5645,Dinópolis Teruel,Teruel,2025-12-04 00:00:00,Espectáculo,Ninguna,4,2,Cubierto,Desde 20€,https://www.dinopolis.com/,Disfruta de un espectáculo familiar en Dinópolis Teruel en Teruel el 4 de December de 2025.
5646,Zoo Aquarium de Madrid,Madrid,2025-12-14 00:00:00,Festival,Cognitiva,5,8,Cubierto,Por confirmar,https://www.zoomadrid.com/,Disfruta de un festival familiar en Zoo Aquarium de Madrid en Madrid el 14 de December de 2025.
5647,Museo del Mar de Galicia,A Coruña,2025-09-19 00:00:00,Museo,Cognitiva,2,5,Al aire libre,Desde 20€,https://museodomar.xunta.gal/,Disfruta de un museo familiar en Museo del Mar de Galicia en A Coruña el 19 de September de 2025.
5648,Museo Interactivo de la Música Málaga,Málaga,2025-01-14 00:00:00,Museo,Visual,2,0,Al aire libre,Desde 5€,https://www.musicaenaccion.com/,Disfruta de un museo familiar en Museo Interactivo de la Música Málaga en Málaga el 14 de January de 2025.
5649,Pueblo Español de Barcelona,Barcelona,2025-10-30 00:00:00,Festival,Cognitiva,3,5,Cubierto,Desde 20€,https://poble-espanyol.com/,Disfruta de un festival familiar en Pueblo Español de Barcelona en Barcelona el 30 de October de 2025.
5650,Parque Warner Madrid,Madrid,2025-11-19 00:00:00,Espectáculo,Ninguna,5,2,Al aire libre,Desde 30€,https://www.parquewarner.com/,Disfruta de un espectáculo familiar en Parque Warner Madrid en Madrid el 19 de November de 2025.
5651,Museo del Ferrocarril de Madrid,Madrid,2025-09-14 00:00:00,Concierto,Ninguna,3,0,Cubierto,Desde 10€,https://www.museodelferrocarril.org/,Disfruta de un concierto familiar en Museo del Ferrocarril de Madrid en Madrid el 14 de September de 2025.
5653,Museo del Ferrocarril de Madrid,Madrid,2025-03-03 00:00:00,Parque Temático,Ninguna,4,2,Cubierto,Desde 5€,https://www.museodelferrocarril.org/,Disfruta de un parque temático familiar en Museo del Ferrocarril de Madrid en Madrid el 3 de March de 2025.
5655,Festival Tomavistas Madrid,Madrid,2025-09-14 00:00:00,Espectáculo,Ninguna,3,5,Al aire libre,Gratis,https://www.tomavistasfestival.com/,Disfruta de un espectáculo familiar en Festival Tomavistas Madrid en Madrid el 14 de September de 2025.
5656,L'Aquàrium Barcelona,Barcelona,2025-08-12 00:00:00,Concierto,Auditiva,3,0,Al aire libre,Desde 30€,https://www.aquariumbcn.com/,Disfruta de un concierto familiar en L'Aquàrium Barcelona en Barcelona el 12 de August de 2025.
5658,PortAventura World,Madrid,2025-12-12 00:00:00,Concierto,Movilidad reducida,4,2,Cubierto,Desde 10€,https://www.portaventuraworld.com/,Disfruta de un concierto familiar en PortAventura World en Madrid el 12 de December de 2025.
5659,Maratón de los Cuentos Guadalajara,Guadalajara,2025-11-25 00:00:00,Parque Temático,Cognitiva,5,8,Al aire libre,Desde 30€,https://www.maratondeloscuentos.org/,Disfruta de un parque temático familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 25 de November de 2025.
5660,Parque de Aventuras Amazonia,Madrid,2025-05-03 00:00:00,Exposición,Visual,1,5,Cubierto,Gratis,https://www.parqueaventuraamazonia.com/,Disfruta de un exposición familiar en Parque de Aventuras Amazonia en Madrid el 3 de May de 2025.
5662,Jurassic World Experience Madrid,Madrid,2025-07-11 00:00:00,Museo,Cognitiva,2,5,Al aire libre,Desde 30€,https://jurassicworldexperience.es/,Disfruta de un museo familiar en Jurassic World Experience Madrid en Madrid el 11 de July de 2025.
5663,CaixaForum Madrid,Madrid,2025-11-24 00:00:00,Exposición,Auditiva,1,2,Cubierto,Desde 30€,https://caixaforum.org/es/madrid,Disfruta de un exposición familiar en CaixaForum Madrid en Madrid el 24 de November de 2025.
5665,Acuario de Gijón,Asturias,2025-11-24 00:00:00,Exposición,Auditiva,1,0,Al aire libre,Desde 30€,https://acuariodegijon.es/,Disfruta de un exposición familiar en Acuario de Gijón en Asturias el 24 de November de 2025.
5667,Concierto Aitana Estadio Metropolitano,Madrid,2025-01-16 00:00:00,Festival,Auditiva,4,2,Al aire libre,Por confirmar,https://aitanamusic.es/,Disfruta de un festival familiar en Concierto Aitana Estadio Metropolitano en Madrid el 16 de January de 2025.
5668,Teleférico de Madrid,Madrid,2025-10-15 00:00:00,Parque Temático,Auditiva,4,2,Cubierto,Por confirmar,https://teleferico.emtmadrid.es/,Disfruta de un parque temático familiar en Teleférico de Madrid en Madrid el 15 de October de 2025.
5669,PortAventura World,Madrid,2025-06-20 00:00:00,Museo,Movilidad reducida,2,8,Al aire libre,Desde 10€,https://www.portaventuraworld.com/,Disfruta de un museo familiar en PortAventura World en Madrid el 20 de June de 2025.
5671,Festival Tomavistas Madrid,Madrid,2025-05-04 00:00:00,Festival,Ninguna,5,8,Cubierto,Desde 10€,https://www.tomavistasfestival.com/,Disfruta de un festival familiar en Festival Tomavistas Madrid en Madrid el 4 de May de 2025.
5672,Dinópolis Teruel,Teruel,2025-01-14 00:00:00,Festival,Movilidad reducida,5,8,Al aire libre,Por confirmar,https://www.dinopolis.com/,Disfruta de un festival familiar en Dinópolis Teruel en Teruel el 14 de January de 2025.
5674,Feria del Caballo Jerez,Cádiz,2025-11-23 00:00:00,Festival,Movilidad reducida,3,2,Cubierto,Desde 5€,https://feriadelcaballojerez.com/,Disfruta de un festival familiar en Feria del Caballo Jerez en Cádiz el 23 de November de 2025.
5675,Parque de la Naturaleza de Cabárceno Cantabria,Cantabria,2025-05-13 00:00:00,Parque Temático,Movilidad reducida,3,8,Al aire libre,Desde 20€,https://parquedecabarceno.com/,Disfruta de un parque temático familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 13 de May de 2025.
5676,Concierto Aitana Estadio Metropolitano,Madrid,2025-01-10 00:00:00,Espectáculo,Auditiva,3,8,Cubierto,Gratis,https://aitanamusic.es/,Disfruta de un espectáculo familiar en Concierto Aitana Estadio Metropolitano en Madrid el 10 de January de 2025.
5678,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-04-25 00:00:00,Literatura,Auditiva,2,2,Al aire libre,Desde 10€,https://www.madrid.es/portales/munimadrid,Disfruta de un literatura familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 25 de April de 2025.
5680,Maratón de los Cuentos Guadalajara,Guadalajara,2025-05-16 00:00:00,Concierto,Auditiva,3,8,Cubierto,Desde 10€,https://www.maratondeloscuentos.org/,Disfruta de un concierto familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 16 de May de 2025.
5681,Atlantis Aquarium Madrid,Madrid,2025-11-16 00:00:00,Literatura,Auditiva,2,8,Cubierto,Gratis,https://www.atlantisaquarium-madrid.es/,Disfruta de un literatura familiar en Atlantis Aquarium Madrid en Madrid el 16 de November de 2025.
5682,L'Aquàrium Barcelona,Barcelona,2025-11-08 00:00:00,Festival,Visual,4,0,Cubierto,Desde 5€,https://www.aquariumbcn.com/,Disfruta de un festival familiar en L'Aquàrium Barcelona en Barcelona el 8 de November de 2025.
5683,Pueblo Español de Barcelona,Barcelona,2025-09-21 00:00:00,Festival,Cognitiva,3,0,Al aire libre,Desde 20€,https://poble-espanyol.com/,Disfruta de un festival familiar en Pueblo Español de Barcelona en Barcelona el 21 de September de 2025.
5684,Familyland Tres Cantos,Madrid,2025-10-02 00:00:00,Parque Temático,Visual,4,2,Al aire libre,Gratis,https://familyland.es/,Disfruta de un parque temático familiar en Familyland Tres Cantos en Madrid el 2 de October de 2025.
5685,Festival Pirineos Sur,Madrid,2025-06-20 00:00:00,Espectáculo,Ninguna,3,2,Cubierto,Desde 20€,https://pirineos-sur.es/,Disfruta de un espectáculo familiar en Festival Pirineos Sur en Madrid el 20 de June de 2025.
5686,Karting Ángel Burgueño Madrid,Madrid,2025-08-08 00:00:00,Literatura,Visual,2,5,Al aire libre,Desde 30€,https://kartingangelburgueno.com/,Disfruta de un literatura familiar en Karting Ángel Burgueño Madrid en Madrid el 8 de August de 2025.
5689,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-07-27 00:00:00,Literatura,Ninguna,1,5,Cubierto,Desde 30€,https://www.madrid.es/portales/munimadrid,Disfruta de un literatura familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 27 de July de 2025.
5696,Laberinto de Villapresente Cantabria,Cantabria,2025-02-08 00:00:00,Exposición,Movilidad reducida,1,2,Cubierto,Por confirmar,https://laberintodevillapresente.es/,Disfruta de un exposición familiar en Laberinto de Villapresente Cantabria en Cantabria el 8 de February de 2025.
5698,Pinocho en el Circo - Teatro San Pol,Barcelona,2025-08-11 00:00:00,Parque Temático,Movilidad reducida,4,0,Al aire libre,Por confirmar,https://teatrosanpol.com/,Disfruta de un parque temático familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 11 de August de 2025.
5700,Museo del Mar de Galicia,A Coruña,2025-10-09 00:00:00,Espectáculo,Ninguna,4,0,Cubierto,Gratis,https://museodomar.xunta.gal/,Disfruta de un espectáculo familiar en Museo del Mar de Galicia en A Coruña el 9 de October de 2025.
5702,Museo de la Felicidad Madrid,Madrid,2025-07-01 00:00:00,Exposición,Auditiva,2,8,Cubierto,Gratis,https://www.museodelafelicidad.es/,Disfruta de un exposición familiar en Museo de la Felicidad Madrid en Madrid el 1 de July de 2025.
5703,Museo del Prado actividades familiares,Bizkaia,2025-03-08 00:00:00,Festival,Movilidad reducida,3,8,Cubierto,Desde 10€,https://www.museodelprado.es/,Disfruta de un festival familiar en Museo del Prado actividades familiares en Bizkaia el 8 de March de 2025.
5704,Museo de las Ilusiones Madrid,Madrid,2025-08-02 00:00:00,Museo,Movilidad reducida,1,8,Al aire libre,Por confirmar,https://museumofillusions.es/madrid/,Disfruta de un museo familiar en Museo de las Ilusiones Madrid en Madrid el 2 de August de 2025.
5705,CaixaForum Madrid,Madrid,2025-06-01 00:00:00,Museo,Movilidad reducida,1,2,Al aire libre,Desde 10€,https://caixaforum.org/es/madrid,Disfruta de un museo familiar en CaixaForum Madrid en Madrid el 1 de June de 2025.
5707,PortAventura World,Madrid,2025-10-21 00:00:00,Museo,Visual,1,5,Al aire libre,Desde 10€,https://www.portaventuraworld.com/,Disfruta de un museo familiar en PortAventura World en Madrid el 21 de October de 2025.
