id_evento,nombre_evento,tipo_actividad,descripcion,ubicacion,fecha,categoria,necesidad_especial,integrantes,edad_minima,modalidad,precio,link
4930,Maratón de los Cuentos Guadalajara,,Disfruta de un concierto familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 1 de October de 2025.,Guadalajara,2025-10-01 00:00:00,Concierto,Visual,3,0,Al aire libre,Desde 10€,https://www.maratondeloscuentos.org/
4931,Parque Warner Madrid,,Disfruta de un festival familiar en Parque Warner Madrid en Madrid el 8 de April de 2025.,Madrid,2025-04-08 00:00:00,Festival,Ninguna,4,8,Al aire libre,Por confirmar,https://www.parquewarner.com/
4933,CosmoCaixa Barcelona,,Disfruta de un festival familiar en CosmoCaixa Barcelona en Barcelona el 12 de May de 2025.,Barcelona,2025-05-12 00:00:00,Festival,Visual,4,8,Cubierto,Gratis,https://cosmocaixa.org/
4934,Museo del Prado actividades familiares,,Disfruta de un exposición familiar en Museo del Prado actividades familiares en Bizkaia el 24 de October de 2025.,Bizkaia,2025-10-24 00:00:00,Exposición,Ninguna,2,0,Al aire libre,Desde 10€,https://www.museodelprado.es/
4935,Parque Gulliver Valencia,,Disfruta de un parque temático familiar en Parque Gulliver Valencia en Valencia el 1 de January de 2025.,Valencia,2025-01-01 00:00:00,Parque Temático,Ninguna,5,2,Cubierto,Desde 5€,https://www.visitvalencia.com/
4936,Biblioteca Eugenio Trías actividades infantiles,,Disfruta de un parque temático familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 4 de November de 2025.,Madrid,2025-11-04 00:00:00,Parque Temático,Auditiva,3,0,Cubierto,Desde 5€,https://www.madrid.es/portales/munimadrid
4937,Museo del Prado actividades familiares,,Disfruta de un parque temático familiar en Museo del Prado actividades familiares en Bizkaia el 24 de August de 2025.,Bizkaia,2025-08-24 00:00:00,Parque Temático,Movilidad reducida,3,5,Al aire libre,Desde 20€,https://www.museodelprado.es/
4938,Harpia Balaguer Medieval Lleida,,Disfruta de un parque temático familiar en Harpia Balaguer Medieval Lleida en Lleida el 20 de October de 2025.,Lleida,2025-10-20 00:00:00,Parque Temático,Movilidad reducida,4,5,Cubierto,Desde 5€,https://balaguer.cat/portal/
4939,Dinópolis Teruel,,Disfruta de un concierto familiar en Dinópolis Teruel en Teruel el 11 de January de 2025.,Teruel,2025-01-11 00:00:00,Concierto,Cognitiva,3,8,Cubierto,Por confirmar,https://www.dinopolis.com/
4940,Isla Mágica Sevilla,,Disfruta de un parque temático familiar en Isla Mágica Sevilla en Sevilla el 20 de November de 2025.,Sevilla,2025-11-20 00:00:00,Parque Temático,Movilidad reducida,3,0,Al aire libre,Desde 10€,https://www.islamagica.es/
4941,Parque Faunia Madrid,,Disfruta de un museo familiar en Parque Faunia Madrid en Madrid el 16 de July de 2025.,Madrid,2025-07-16 00:00:00,Museo,Auditiva,1,5,Al aire libre,Desde 10€,https://www.faunia.es/
4942,Feria Medieval Ibiza,,Disfruta de un museo familiar en Feria Medieval Ibiza en Illes Balears el 9 de May de 2025.,Illes Balears,2025-05-09 00:00:00,Museo,Ninguna,1,0,Al aire libre,Desde 5€,https://ibiza.travel/
4946,L'Aquàrium Barcelona,,Disfruta de un espectáculo familiar en L'Aquàrium Barcelona en Barcelona el 9 de September de 2025.,Barcelona,2025-09-09 00:00:00,Espectáculo,Ninguna,4,8,Al aire libre,Desde 20€,https://www.aquariumbcn.com/
4947,Festival de Magia - Parque de Atracciones,,Disfruta de un parque temático familiar en Festival de Magia - Parque de Atracciones en Madrid el 26 de April de 2025.,Madrid,2025-04-26 00:00:00,Parque Temático,Ninguna,5,8,Al aire libre,Por confirmar,https://parquedeatracciones.es/eventos/festival-magia
4948,Zoo Aquarium de Madrid,,Disfruta de un literatura familiar en Zoo Aquarium de Madrid en Madrid el 27 de April de 2025.,Madrid,2025-04-27 00:00:00,Literatura,Ninguna,1,0,Cubierto,Desde 20€,https://www.zoomadrid.com/
4949,Concierto Aitana Estadio Metropolitano,,Disfruta de un espectáculo familiar en Concierto Aitana Estadio Metropolitano en Madrid el 5 de May de 2025.,Madrid,2025-05-05 00:00:00,Espectáculo,Visual,3,2,Cubierto,Por confirmar,https://aitanamusic.es/
4950,Ciudad de las Artes y las Ciencias Valencia,,Disfruta de un festival familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 1 de May de 2025.,Valencia,2025-05-01 00:00:00,Festival,Cognitiva,4,2,Cubierto,Desde 30€,https://cac.es/
4952,Biblioteca Eugenio Trías actividades infantiles,,Disfruta de un concierto familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 17 de March de 2025.,Madrid,2025-03-17 00:00:00,Concierto,Auditiva,4,0,Cubierto,Por confirmar,https://www.madrid.es/portales/munimadrid
4953,Bioparc Valencia,,Disfruta de un espectáculo familiar en Bioparc Valencia en Valencia el 27 de August de 2025.,Valencia,2025-08-27 00:00:00,Espectáculo,Movilidad reducida,3,5,Cubierto,Desde 30€,https://www.bioparcvalencia.es/
4954,Museo de la Ciencia Valladolid,,Disfruta de un literatura familiar en Museo de la Ciencia Valladolid en Valladolid el 28 de June de 2025.,Valladolid,2025-06-28 00:00:00,Literatura,Ninguna,1,5,Cubierto,Desde 30€,https://museocienciavalladolid.es/
4955,Teleférico de Madrid,,Disfruta de un museo familiar en Teleférico de Madrid en Madrid el 13 de January de 2025.,Madrid,2025-01-13 00:00:00,Museo,Movilidad reducida,2,2,Al aire libre,Por confirmar,https://teleferico.emtmadrid.es/
4956,Museo Interactivo de la Música Málaga,,Disfruta de un museo familiar en Museo Interactivo de la Música Málaga en Málaga el 6 de November de 2025.,Málaga,2025-11-06 00:00:00,Museo,Cognitiva,1,5,Al aire libre,Desde 5€,https://www.musicaenaccion.com/
4957,Karting Ángel Burgueño Madrid,,Disfruta de un literatura familiar en Karting Ángel Burgueño Madrid en Madrid el 27 de July de 2025.,Madrid,2025-07-27 00:00:00,Literatura,Auditiva,2,2,Cubierto,Desde 5€,https://kartingangelburgueno.com/
4958,Karting Ángel Burgueño Madrid,,Disfruta de un parque temático familiar en Karting Ángel Burgueño Madrid en Madrid el 16 de August de 2025.,Madrid,2025-08-16 00:00:00,Parque Temático,Ninguna,4,8,Al aire libre,Desde 20€,https://kartingangelburgueno.com/
4960,Parque de Aventuras Amazonia,,Disfruta de un parque temático familiar en Parque de Aventuras Amazonia en Madrid el 24 de January de 2025.,Madrid,2025-01-24 00:00:00,Parque Temático,Visual,5,2,Cubierto,Gratis,https://www.parqueaventuraamazonia.com/
4961,Biblioteca Eugenio Trías actividades infantiles,,Disfruta de un exposición familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 22 de November de 2025.,Madrid,2025-11-22 00:00:00,Exposición,Movilidad reducida,1,8,Al aire libre,Desde 20€,https://www.madrid.es/portales/munimadrid
4962,CaixaForum Barcelona,,Disfruta de un literatura familiar en CaixaForum Barcelona en Barcelona el 23 de August de 2025.,Barcelona,2025-08-23 00:00:00,Literatura,Cognitiva,1,2,Al aire libre,Desde 10€,https://caixaforum.org/es/barcelona
4963,Museo de la Felicidad Madrid,,Disfruta de un museo familiar en Museo de la Felicidad Madrid en Madrid el 17 de April de 2025.,Madrid,2025-04-17 00:00:00,Museo,Ninguna,2,2,Al aire libre,Desde 5€,https://www.museodelafelicidad.es/
4964,Festival de los Sentidos Albacete,,Disfruta de un literatura familiar en Festival de los Sentidos Albacete en Albacete el 20 de December de 2025.,Albacete,2025-12-20 00:00:00,Literatura,Movilidad reducida,2,0,Cubierto,Desde 5€,https://festivaldelossentidos.com/
4965,Isla Mágica Sevilla,,Disfruta de un espectáculo familiar en Isla Mágica Sevilla en Sevilla el 3 de June de 2025.,Sevilla,2025-06-03 00:00:00,Espectáculo,Ninguna,4,2,Cubierto,Desde 20€,https://www.islamagica.es/
4966,Feria del Caballo Jerez,,Disfruta de un exposición familiar en Feria del Caballo Jerez en Cádiz el 13 de August de 2025.,Cádiz,2025-08-13 00:00:00,Exposición,Cognitiva,2,0,Al aire libre,Desde 30€,https://feriadelcaballojerez.com/
4968,Museo del Ferrocarril de Madrid,,Disfruta de un concierto familiar en Museo del Ferrocarril de Madrid en Madrid el 10 de January de 2025.,Madrid,2025-01-10 00:00:00,Concierto,Visual,4,5,Al aire libre,Desde 30€,https://www.museodelferrocarril.org/
4970,Pinocho en el Circo - Teatro San Pol,,Disfruta de un exposición familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 9 de November de 2025.,Barcelona,2025-11-09 00:00:00,Exposición,Movilidad reducida,1,2,Cubierto,Desde 20€,https://teatrosanpol.com/
4971,Museo de la Felicidad Madrid,,Disfruta de un parque temático familiar en Museo de la Felicidad Madrid en Madrid el 24 de February de 2025.,Madrid,2025-02-24 00:00:00,Parque Temático,Visual,4,2,Al aire libre,Desde 10€,https://www.museodelafelicidad.es/
4972,Parque Faunia Madrid,,Disfruta de un parque temático familiar en Parque Faunia Madrid en Madrid el 17 de April de 2025.,Madrid,2025-04-17 00:00:00,Parque Temático,Ninguna,5,0,Cubierto,Desde 30€,https://www.faunia.es/
4974,Maratón de los Cuentos Guadalajara,,Disfruta de un exposición familiar en Maratón de los Cuentos Guadalajara en Guadalajara el 22 de June de 2025.,Guadalajara,2025-06-22 00:00:00,Exposición,Ninguna,2,8,Al aire libre,Por confirmar,https://www.maratondeloscuentos.org/
4976,Ciudad de las Artes y las Ciencias Valencia,,Disfruta de un concierto familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 19 de October de 2025.,Valencia,2025-10-19 00:00:00,Concierto,Visual,4,8,Cubierto,Gratis,https://cac.es/
4977,PortAventura World,,Disfruta de un museo familiar en PortAventura World en Madrid el 7 de August de 2025.,Madrid,2025-08-07 00:00:00,Museo,Movilidad reducida,1,8,Cubierto,Desde 30€,https://www.portaventuraworld.com/
4979,Museo de la Ciencia Valladolid,,Disfruta de un literatura familiar en Museo de la Ciencia Valladolid en Valladolid el 24 de September de 2025.,Valladolid,2025-09-24 00:00:00,Literatura,Ninguna,1,2,Cubierto,Desde 5€,https://museocienciavalladolid.es/
4980,Parque de Aventuras Amazonia,,Disfruta de un espectáculo familiar en Parque de Aventuras Amazonia en Madrid el 30 de August de 2025.,Madrid,2025-08-30 00:00:00,Espectáculo,Movilidad reducida,4,0,Al aire libre,Desde 10€,https://www.parqueaventuraamazonia.com/
4982,Parque de la Naturaleza de Cabárceno Cantabria,,Disfruta de un exposición familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 26 de April de 2025.,Cantabria,2025-04-26 00:00:00,Exposición,Ninguna,2,8,Al aire libre,Desde 10€,https://parquedecabarceno.com/
4983,Castillo de Manzanares el Real,,Disfruta de un espectáculo familiar en Castillo de Manzanares el Real en Ciudad Real el 8 de February de 2025.,Ciudad Real,2025-02-08 00:00:00,Espectáculo,Ninguna,4,5,Cubierto,Desde 5€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real
4984,Parque Gulliver Valencia,,Disfruta de un museo familiar en Parque Gulliver Valencia en Valencia el 27 de October de 2025.,Valencia,2025-10-27 00:00:00,Museo,Auditiva,1,5,Al aire libre,Gratis,https://www.visitvalencia.com/
4985,Festival de Magia - Parque de Atracciones,,Disfruta de un museo familiar en Festival de Magia - Parque de Atracciones en Madrid el 3 de June de 2025.,Madrid,2025-06-03 00:00:00,Museo,Visual,1,8,Al aire libre,Desde 20€,https://parquedeatracciones.es/eventos/festival-magia
4988,Concierto Aitana Estadio Metropolitano,,Disfruta de un parque temático familiar en Concierto Aitana Estadio Metropolitano en Madrid el 2 de July de 2025.,Madrid,2025-07-02 00:00:00,Parque Temático,Movilidad reducida,3,0,Cubierto,Gratis,https://aitanamusic.es/
4990,Museo Interactivo de la Música Málaga,,Disfruta de un literatura familiar en Museo Interactivo de la Música Málaga en Málaga el 29 de August de 2025.,Málaga,2025-08-29 00:00:00,Literatura,Visual,2,8,Al aire libre,Desde 5€,https://www.musicaenaccion.com/
4992,L'Aquàrium Barcelona,,Disfruta de un literatura familiar en L'Aquàrium Barcelona en Barcelona el 25 de April de 2025.,Barcelona,2025-04-25 00:00:00,Literatura,Cognitiva,2,0,Cubierto,Desde 20€,https://www.aquariumbcn.com/
4994,Parque Faunia Madrid,,Disfruta de un festival familiar en Parque Faunia Madrid en Madrid el 31 de March de 2025.,Madrid,2025-03-31 00:00:00,Festival,Visual,4,5,Cubierto,Desde 30€,https://www.faunia.es/
4998,Parque de Aventuras Amazonia,,Disfruta de un festival familiar en Parque de Aventuras Amazonia en Madrid el 26 de April de 2025.,Madrid,2025-04-26 00:00:00,Festival,Ninguna,5,8,Al aire libre,Desde 10€,https://www.parqueaventuraamazonia.com/
4999,Parque Faunia Madrid,,Disfruta de un festival familiar en Parque Faunia Madrid en Madrid el 14 de March de 2025.,Madrid,2025-03-14 00:00:00,Festival,Ninguna,5,0,Cubierto,Desde 30€,https://www.faunia.es/
5000,L'Aquàrium Barcelona,,Disfruta de un literatura familiar en L'Aquàrium Barcelona en Barcelona el 22 de November de 2025.,Barcelona,2025-11-22 00:00:00,Literatura,Visual,2,5,Cubierto,Desde 30€,https://www.aquariumbcn.com/
5001,Castillo de Manzanares el Real,,Disfruta de un espectáculo familiar en Castillo de Manzanares el Real en Ciudad Real el 27 de December de 2025.,Ciudad Real,2025-12-27 00:00:00,Espectáculo,Auditiva,3,8,Al aire libre,Por confirmar,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real
5002,Jurassic World Experience Madrid,,Disfruta de un espectáculo familiar en Jurassic World Experience Madrid en Madrid el 24 de March de 2025.,Madrid,2025-03-24 00:00:00,Espectáculo,Cognitiva,5,0,Al aire libre,Desde 20€,https://jurassicworldexperience.es/
5003,Festival Emérita Lúdica Mérida,,Disfruta de un museo familiar en Festival Emérita Lúdica Mérida en Badajoz el 19 de January de 2025.,Badajoz,2025-01-19 00:00:00,Museo,Auditiva,1,0,Al aire libre,Desde 5€,https://meridaludica.com/
5004,Ciudad de las Artes y las Ciencias Valencia,,Disfruta de un exposición familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 15 de February de 2025.,Valencia,2025-02-15 00:00:00,Exposición,Cognitiva,2,0,Cubierto,Desde 10€,https://cac.es/
5006,Pueblo Español de Barcelona,,Disfruta de un literatura familiar en Pueblo Español de Barcelona en Barcelona el 30 de June de 2025.,Barcelona,2025-06-30 00:00:00,Literatura,Movilidad reducida,2,5,Cubierto,Desde 20€,https://poble-espanyol.com/
5007,Festival de Magia - Parque de Atracciones,,Disfruta de un literatura familiar en Festival de Magia - Parque de Atracciones en Madrid el 9 de March de 2025.,Madrid,2025-03-09 00:00:00,Literatura,Auditiva,1,8,Cubierto,Desde 5€,https://parquedeatracciones.es/eventos/festival-magia
5010,L'Aquàrium Barcelona,,Disfruta de un museo familiar en L'Aquàrium Barcelona en Barcelona el 7 de June de 2025.,Barcelona,2025-06-07 00:00:00,Museo,Ninguna,2,8,Cubierto,Desde 30€,https://www.aquariumbcn.com/
5011,Harpia Balaguer Medieval Lleida,,Disfruta de un parque temático familiar en Harpia Balaguer Medieval Lleida en Lleida el 9 de June de 2025.,Lleida,2025-06-09 00:00:00,Parque Temático,Visual,3,5,Al aire libre,Desde 20€,https://balaguer.cat/portal/
5012,Museo de las Ilusiones Madrid,,Disfruta de un parque temático familiar en Museo de las Ilusiones Madrid en Madrid el 12 de August de 2025.,Madrid,2025-08-12 00:00:00,Parque Temático,Visual,5,5,Al aire libre,Por confirmar,https://museumofillusions.es/madrid/
5013,Festival Pirineos Sur,,Disfruta de un literatura familiar en Festival Pirineos Sur en Madrid el 28 de November de 2025.,Madrid,2025-11-28 00:00:00,Literatura,Movilidad reducida,1,8,Cubierto,Por confirmar,https://pirineos-sur.es/
5015,PortAventura World,,Disfruta de un parque temático familiar en PortAventura World en Madrid el 27 de May de 2025.,Madrid,2025-05-27 00:00:00,Parque Temático,Cognitiva,3,8,Al aire libre,Desde 20€,https://www.portaventuraworld.com/
5016,Jurassic World Experience Madrid,,Disfruta de un parque temático familiar en Jurassic World Experience Madrid en Madrid el 15 de June de 2025.,Madrid,2025-06-15 00:00:00,Parque Temático,Ninguna,3,5,Cubierto,Desde 10€,https://jurassicworldexperience.es/
5018,CaixaForum Madrid,,Disfruta de un concierto familiar en CaixaForum Madrid en Madrid el 17 de March de 2025.,Madrid,2025-03-17 00:00:00,Concierto,Movilidad reducida,3,2,Cubierto,Desde 30€,https://caixaforum.org/es/madrid
5021,Festival Tomavistas Madrid,,Disfruta de un museo familiar en Festival Tomavistas Madrid en Madrid el 23 de December de 2025.,Madrid,2025-12-23 00:00:00,Museo,Cognitiva,2,0,Al aire libre,Gratis,https://www.tomavistasfestival.com/
5023,Festival de Magia - Parque de Atracciones,,Disfruta de un concierto familiar en Festival de Magia - Parque de Atracciones en Madrid el 13 de June de 2025.,Madrid,2025-06-13 00:00:00,Concierto,Auditiva,4,2,Cubierto,Desde 30€,https://parquedeatracciones.es/eventos/festival-magia
5024,Parque de la Naturaleza de Cabárceno Cantabria,,Disfruta de un museo familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 7 de March de 2025.,Cantabria,2025-03-07 00:00:00,Museo,Visual,1,2,Al aire libre,Desde 10€,https://parquedecabarceno.com/
5025,Museo del Prado actividades familiares,,Disfruta de un festival familiar en Museo del Prado actividades familiares en Bizkaia el 20 de September de 2025.,Bizkaia,2025-09-20 00:00:00,Festival,Movilidad reducida,5,0,Cubierto,Desde 10€,https://www.museodelprado.es/
5026,Feria Medieval Ibiza,,Disfruta de un parque temático familiar en Feria Medieval Ibiza en Illes Balears el 20 de December de 2025.,Illes Balears,2025-12-20 00:00:00,Parque Temático,Cognitiva,5,8,Al aire libre,Desde 10€,https://ibiza.travel/
5027,Museo Interactivo de la Música Málaga,,Disfruta de un exposición familiar en Museo Interactivo de la Música Málaga en Málaga el 26 de April de 2025.,Málaga,2025-04-26 00:00:00,Exposición,Visual,1,5,Al aire libre,Desde 10€,https://www.musicaenaccion.com/
